DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,SECTOR,CARRIER,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,5GNR_RACH_Msg3_Failure_%,5GNR_RACH_Msg3_Failure_%_Den,5GNR_RACH_Msg3_Failure_%_Num,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%,pmHoExeAttOutIntraGnb,pmRadioRaCbFailMsg1Ooc
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_005,1430066,0001,0002,07,0,18,0,3.61,2,19,10.53,76.06,6.44,2,99.15,9.74,0.52,0.22,107.68,0.47,100.4,13.71,54,1494,608.5,6.06,18,18,100,107.68,10.53,119.69,119.51,6.38,NaN,NaN,NaN,0,0,NaN,NaN,108.49,10.53,0,0,119.51,5.6,9.76,0.47,0,0,0,0,0,0,0,0,0,56.25,80,45,-124.99,0,0,3
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_005,1430067,0001,0003,01,0,19,0,2.88,11,29,37.93,52.8,5.42,3,98.86,16.04,0.75,0.21,49.15,0.47,71.86,8.02,57,1976,422.38,5.88,19,19,100,49.11,37.93,76.52,76.47,5.35,NaN,NaN,NaN,0,0,NaN,NaN,49.46,37.93,0,0,76.47,4.91,16.05,0.47,0,0,0,0,0,0,0,0,0,54.46,101,55,-127,0,0,3
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_005,1430067,0001,0003,02,0,0,NaN,NaN,0,0,NaN,15.7,0,0,NaN,NaN,0,0.04,NaN,NaN,116.46,NaN,0,0,125.56,1.08,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-126.93,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_005,1430067,0001,0003,03,0,0,NaN,NaN,0,0,NaN,41.84,0,0,NaN,NaN,0,0.08,NaN,NaN,156.75,NaN,0,0,334.73,2.14,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-125,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_005,1430067,0001,0003,05,0,0,NaN,NaN,0,0,NaN,33.59,0,0,NaN,NaN,0,0.07,NaN,NaN,143.87,NaN,0,0,268.7,1.87,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-127,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_005,1430067,0001,0003,06,0,0,NaN,NaN,0,0,NaN,19.73,0,0,NaN,NaN,0,0.05,NaN,NaN,122.85,NaN,0,0,157.8,1.28,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-125,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_005,1430067,0001,0003,07,0,19,0,2.33,2,16,12.5,117.17,13.75,2,99.11,5.42,1.16,0.4,45.39,1.02,85.63,13.19,38,1634,937.4,10.95,19,19,100,45.46,12.5,172.73,162.81,13.59,NaN,NaN,NaN,0,0,NaN,NaN,45.27,12.5,16.67,0,162.81,9,5.69,0.59,0,0,0,0,0,0,0,0,0,48.81,84,41,-124.99,0,0,2
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_006,1430068,0001,0001,01,0,25,0,1.56,4,30,13.33,123.83,18.56,1,99.76,5.07,0.39,0.21,64.3,5.3,173.9,52.72,25,1600,990.68,5.7,25,25,100,64.3,13.33,46.06,46.05,22.61,NaN,NaN,NaN,0,0,NaN,NaN,64.64,13.33,33.33,0,46.05,21.31,5.07,5.4,0,0,0,0,0,0,0,0,0,31.75,63,20,-127,0,0,1
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_006,1430068,0001,0001,02,0,0,NaN,NaN,0,0,NaN,90.73,2.12,0,NaN,NaN,0.03,0.12,NaN,NaN,219.24,84.57,0,0,725.81,3.31,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-126.99,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_006,1430068,0001,0001,03,0,0,NaN,NaN,0,0,NaN,4,2.01,0,NaN,NaN,0.03,0.01,NaN,NaN,128.33,82.94,0,0,31.97,0.25,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-125,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_006,1430068,0001,0001,05,0,0,NaN,NaN,0,0,NaN,5.06,0,0,NaN,NaN,0,0.02,NaN,NaN,79.74,NaN,0,0,40.52,0.51,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-127,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_006,1430068,0001,0001,06,0,0,NaN,NaN,0,0,NaN,58.58,0,0,NaN,NaN,0,0.09,NaN,NaN,190.89,NaN,0,0,468.6,2.45,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-125.01,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_006,1430068,0001,0001,07,0,49,0,0.79,4,45,8.89,244.5,7.72,3,99.88,2.15,0.64,0.46,108,0.33,154.67,13.39,49,6223,1956.02,12.65,49,49,100,108,8.89,453.22,453.09,7.65,NaN,NaN,NaN,0,0,NaN,NaN,108.19,8.89,7.69,0,453.09,7.08,2.14,0.33,0,0,0,0,0,0,0,0,0,39.68,126,50,-124.99,0,0,1
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_006,1430069,0001,0002,01,2,8,25,25,0,5,0,2.1,0.07,1,99.72,6.97,0.01,0.01,10.28,0.51,68.27,10.5,26,104,16.82,0.25,8,6,100,10.28,0,0.31,0.31,0.07,NaN,NaN,NaN,0,0,NaN,NaN,10.28,0,0,25,0.31,0.06,6.97,0.51,0,0,0,0,0,0,0,0,0,23.08,13,3,-127,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_006,1430069,0001,0002,02,0,0,NaN,NaN,0,0,NaN,1.24,0,0,NaN,NaN,0,0,NaN,NaN,105.22,NaN,0,0,9.89,0.09,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-126.83,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_006,1430069,0001,0002,03,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,0,0,NaN,NaN,35.9,NaN,0,0,0,0,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-125,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_006,1430069,0001,0002,05,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-126.15,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_006,1430069,0001,0002,06,0,0,NaN,NaN,0,0,NaN,3.62,0,0,NaN,NaN,0,0.01,NaN,NaN,189.41,NaN,0,0,28.93,0.15,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-125,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_006,1430069,0001,0002,07,0,17,0,2.17,0,17,0,28.57,1.59,2,99.94,10.13,0.16,0.08,101.07,0.44,102.63,10.83,17,782,228.54,2.23,17,17,100,99.42,0,29.87,24.51,1.55,NaN,NaN,NaN,0,0,NaN,NaN,107.94,0,0,0,24.51,1.07,11.58,0.33,0,0,0,0,0,0,0,0,0,51.11,45,23,-124.36,0,0,1
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_006,1430070,0001,0003,01,0,18,0,0,11,18,61.11,2553.16,106.3,2,100,95.45,1.04,1.17,1894.36,178.23,638.25,113.15,0,1746,20425.28,32,18,18,100,1908.4,61.11,10300.77,5406.54,190.16,NaN,NaN,NaN,0,0,NaN,NaN,1816.77,61.11,0,0,5406.54,20.34,83.48,85.62,0,0,0,0,0,0,0,0,0,82.47,97,80,-124.99,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_006,1430070,0001,0003,02,0,0,NaN,NaN,0,0,NaN,2580.98,84.17,0,NaN,NaN,0.14,1.08,NaN,NaN,693.57,662.82,0,0,20647.87,29.77,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-124.97,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_006,1430070,0001,0003,03,0,0,NaN,NaN,0,0,NaN,2586.71,0,0,NaN,NaN,0,1.09,NaN,NaN,692.48,NaN,0,0,20693.65,29.88,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_006,1430070,0001,0003,05,0,0,NaN,NaN,0,0,NaN,2589.49,0,0,NaN,NaN,0,1.08,NaN,NaN,698.44,NaN,0,0,20715.9,29.66,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_006,1430070,0001,0003,06,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_006,1430070,0001,0003,07,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_007,1430071,0001,0001,01,0,1,0,0,0,1,0,0.03,0,1,100,8.11,0,0,2.02,0.25,18.95,1.37,0,1,0.26,0.01,1,1,100,2.02,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,2.02,0,NaN,0,0,0,8.11,0.25,0,0,0,0,0,0,0,0,0,0,1,0,-127,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_007,1430071,0001,0001,02,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-127,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_007,1430071,0001,0001,03,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-125,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_007,1430071,0001,0001,05,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-127,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_007,1430071,0001,0001,06,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-127,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_007,1430071,0001,0001,07,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-125,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_007,1430072,0001,0002,01,0,0,NaN,NaN,0,0,NaN,134.02,1.77,0,100,8.79,0.18,0.25,91.66,0.68,153.34,10.96,0,0,1072.18,6.99,0,0,100,92.72,NaN,145.14,0,1.75,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,76.92,26,20,-127,0,0,2
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_007,1430072,0001,0002,02,0,0,NaN,NaN,0,0,NaN,45.58,0,0,NaN,NaN,0,0.11,NaN,NaN,121.29,NaN,0,0,364.68,3.01,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-126.99,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_007,1430072,0001,0002,03,0,0,NaN,NaN,0,0,NaN,30.59,0,0,NaN,NaN,0,0.09,NaN,NaN,97.02,NaN,0,0,244.74,2.52,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-125,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_007,1430072,0001,0002,05,0,0,NaN,NaN,0,0,NaN,31.44,0,0,NaN,NaN,0,0.09,NaN,NaN,104.77,NaN,0,0,251.51,2.4,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-127,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_007,1430072,0001,0002,06,0,0,NaN,NaN,0,0,NaN,33.98,0,0,NaN,NaN,0,0.09,NaN,NaN,110.87,NaN,0,0,271.83,2.45,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-126.99,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_007,1430072,0001,0002,07,0,0,NaN,NaN,0,0,NaN,87.4,2.67,0,99.17,18.08,0.28,0.21,203.14,0.54,121.94,10.47,0,0,699.21,5.73,0,0,100,201.03,NaN,208.77,0,2.76,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,38.89,18,7,-125,0,0,1
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_007,1430073,0001,0003,01,0,0,NaN,NaN,0,0,NaN,1.64,0,0,100,12.64,0,0,1.55,NaN,161.36,9.25,0,0,13.11,0.08,0,0,100,1.55,NaN,0.01,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,3,0,-127.7,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_007,1430073,0001,0003,02,0,0,NaN,NaN,0,0,NaN,2.43,0,0,NaN,NaN,0,0,NaN,NaN,203.68,NaN,0,0,19.4,0.1,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-127,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_007,1430073,0001,0003,03,0,0,NaN,NaN,0,0,NaN,19.44,0,0,NaN,NaN,0,0.03,NaN,NaN,198.36,NaN,0,0,155.54,0.78,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-126.05,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_007,1430073,0001,0003,05,0,0,NaN,NaN,0,0,NaN,7.65,0,0,NaN,NaN,0,0.01,NaN,NaN,182.8,NaN,0,0,61.19,0.33,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-127,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_007,1430073,0001,0003,06,0,0,NaN,NaN,0,0,NaN,11.8,0,0,NaN,NaN,0,0.02,NaN,NaN,180.6,NaN,0,0,94.36,0.52,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-127,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_007,1430073,0001,0003,07,0,0,NaN,NaN,0,2,0,40.18,15.29,1,99.55,2.98,0.51,0.12,94.56,2.06,96,33.3,0,0,321.41,3.35,0,0,100,94.51,0,74.73,0.5,15.35,NaN,NaN,NaN,0,0,NaN,NaN,15.51,0,NaN,NaN,0.5,0.06,1.27,66.61,0,0,0,0,0,0,0,0,0,77.78,36,28,-125,0,0,2
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_008,1430074,0001,0001,01,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-126.97,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_008,1430074,0001,0001,02,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-127,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_008,1430074,0001,0001,03,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-127,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_008,1430074,0001,0001,05,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-127,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_008,1430074,0001,0001,06,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-127,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_008,1430074,0001,0001,07,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-124.98,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_008,1430075,0001,0002,01,0,2,0,0,0,4,0,10.38,10.14,1,100,2.17,0.47,0.06,3.89,0.63,52.27,24.07,0,62,83.06,1.59,2,2,100,3.89,0,6.15,6.15,10.13,NaN,NaN,NaN,0,0,NaN,NaN,3.89,0,0,0,6.15,9.64,2.17,0.63,0,0,0,0,0,0,0,0,0,74.19,31,23,-126.98,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_008,1430075,0001,0002,02,0,0,NaN,NaN,0,0,NaN,0.02,0,0,NaN,NaN,0,0,NaN,NaN,40.14,NaN,0,0,0.12,0,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-126.95,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_008,1430075,0001,0002,03,0,0,NaN,NaN,0,0,NaN,0.02,0,0,NaN,NaN,0,0,NaN,NaN,125.78,NaN,0,0,0.19,0,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-125,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_008,1430075,0001,0002,05,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,0,0,NaN,NaN,225.34,NaN,0,0,0.03,0,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-127,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,JAX_DT_008,1430075,0001,0002,06,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,-125,0,0,0
