"id","type","typeid","asm_unique_id","gnb"
2281,"AUPF","NWCSDEBGVZWvGNB-Y-SA-AUPFP-09794511","fc93b295-54cf-434a-9a9f-b0ca72d98702","0979451"
2282,"AUPF","NWCSDEBGVZWvGNB-Y-SA-AUPFP-09794511","fc93b295-54cf-434a-9a9f-b0ca72d98702","0979456"
2283,"AUPF","NWCSDEBGVZWvGNB-Y-SA-AUPFP-09794511","fc93b295-54cf-434a-9a9f-b0ca72d98702","0979453"
2284,"AUPF","NWCSDEBGVZWvGNB-Y-SA-AUPFP-09794511","fc93b295-54cf-434a-9a9f-b0ca72d98702","0979450"
2285,"AUPF","NWCSDEBGVZWvGNB-Y-SA-AUPFP-09794511","fc93b295-54cf-434a-9a9f-b0ca72d98702","0979458"
2286,"AUPF","NWCSDEBGVZWvGNB-Y-SA-AUPFP-09794511","fc93b295-54cf-434a-9a9f-b0ca72d98702","0979455"
2287,"AUPF","NWCSDEBGVZWvGNB-Y-SA-AUPFP-09794511","fc93b295-54cf-434a-9a9f-b0ca72d98702","0979457"
2288,"AUPF","WSBOMAGJVZWvGNB-Y-SA-AUPFP-05790511","7c1c5c30-d158-4d45-b44b-e67d1c4452c2","0579051"
2289,"AUPF","NWCSDEBGVZWvGNB-Y-SA-AUPFP-09906571","0f35f773-1344-4c61-8466-1fe10e5e2c1a","0990658"
2290,"AUPF","NWCSDEBGVZWvGNB-Y-SA-AUPFP-09906571","0f35f773-1344-4c61-8466-1fe10e5e2c1a","0990657"
2291,"AUPF","NWCSDEBGVZWvGNB-Y-SA-AUPFP-09906571","0f35f773-1344-4c61-8466-1fe10e5e2c1a","0990660"
2292,"AUPF","NWCSDEBGVZWvGNB-Y-SA-AUPFP-09906571","0f35f773-1344-4c61-8466-1fe10e5e2c1a","0990659"
2293,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12900750","88d77599-c493-4079-8969-d0e59fa1d273","1290075"
2294,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12900750","88d77599-c493-4079-8969-d0e59fa1d273","1290070"
2295,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12900750","88d77599-c493-4079-8969-d0e59fa1d273","1290076"
2296,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12900750","88d77599-c493-4079-8969-d0e59fa1d273","1290069"
2297,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12900750","88d77599-c493-4079-8969-d0e59fa1d273","1290082"
2298,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12900750","88d77599-c493-4079-8969-d0e59fa1d273","1210086"
2299,"ACPF","0729215_5GNB_ESYR_ACPFP_072921500","P-07292150","0729216"
2300,"ACPF","0729215_5GNB_ESYR_ACPFP_072921500","P-07292150","0729215"
2301,"ACPF","0729215_5GNB_ESYR_ACPFP_072921500","P-07292150","0729217"
2302,"AUPF","CLMBOHIQVZWvGNB-Y-SA-AUPFP-24694201","b777a1f9-d4dc-43bf-8cbb-9b10dda999c9","2469426"
2303,"AUPF","CLMBOHIQVZWvGNB-Y-SA-AUPFP-24694201","b777a1f9-d4dc-43bf-8cbb-9b10dda999c9","2469424"
2304,"AUPF","CLMBOHIQVZWvGNB-Y-SA-AUPFP-24694201","b777a1f9-d4dc-43bf-8cbb-9b10dda999c9","2469422"
2305,"AUPF","CLMBOHIQVZWvGNB-Y-SA-AUPFP-24694201","b777a1f9-d4dc-43bf-8cbb-9b10dda999c9","2469420"
2306,"AUPF","CLMBOHIQVZWvGNB-Y-SA-AUPFP-24694201","b777a1f9-d4dc-43bf-8cbb-9b10dda999c9","2469427"
2307,"AUPF","CLMBOHIQVZWvGNB-Y-SA-AUPFP-24694201","b777a1f9-d4dc-43bf-8cbb-9b10dda999c9","2469425"
2308,"AUPF","CLMBOHIQVZWvGNB-Y-SA-AUPFP-24694201","b777a1f9-d4dc-43bf-8cbb-9b10dda999c9","2469421"
2309,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12900120","0048a789-3f64-4bc4-a694-d40970e3b03c","1290059"
2310,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12900120","0048a789-3f64-4bc4-a694-d40970e3b03c","1290012"
2311,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12900120","0048a789-3f64-4bc4-a694-d40970e3b03c","1290017"
2312,"AUPF","RCMDVA83VZWvGNB-Y-SA-AUPFP-11405051","e69a9b97-0a87-4550-a98e-e75c50f80033","1140505"
2313,"ACPF","WSBOMAGJVZWvGNB-Y-SA-ACPFP-05790900","8bf2728b-9f84-47f1-85d5-26456e0bfcdf","0579053"
2314,"ACPF","WSBOMAGJVZWvGNB-Y-SA-ACPFP-05790900","8bf2728b-9f84-47f1-85d5-26456e0bfcdf","0579090"
2315,"ACPF","WSBOMAGJVZWvGNB-Y-SA-ACPFP-05790900","8bf2728b-9f84-47f1-85d5-26456e0bfcdf","0579052"
2316,"ACPF","CLMBOHIQVZWvGNB-Y-SA-ACPFP-25391200","156706d0-2535-4868-a61a-16e3d272b0c0","2539121"
2317,"ACPF","CLMBOHIQVZWvGNB-Y-SA-ACPFP-25391200","156706d0-2535-4868-a61a-16e3d272b0c0","2539120"
2318,"ACPF","CLMBOHIQVZWvGNB-Y-SA-ACPFP-25391200","156706d0-2535-4868-a61a-16e3d272b0c0","2539125"
2319,"ACPF","CLMBOHIQVZWvGNB-Y-SA-ACPFP-25391200","156706d0-2535-4868-a61a-16e3d272b0c0","2539123"
2320,"ACPF","SFTPPABQVZWvGNB-Y-SA-ACPFP-24393300","f534e8a5-3844-4e3a-bf59-c99101ba54ff","2439330"
2321,"AUPF","RONKVALVVZWvGNB-Y-SA-AUPFP-11595511","f229967f-e365-4647-9c0b-4eb20b327693","1159551"
2322,"AUPF","RONKVALVVZWvGNB-Y-SA-AUPFP-11595511","f229967f-e365-4647-9c0b-4eb20b327693","1169601"
2323,"AUPF","RONKVALVVZWvGNB-Y-SA-AUPFP-11595511","f229967f-e365-4647-9c0b-4eb20b327693","1159556"
2324,"AUPF","RONKVALVVZWvGNB-Y-SA-AUPFP-11595511","f229967f-e365-4647-9c0b-4eb20b327693","1169606"
2325,"ACPF","YNKRNYZLVZWvGNB-Y-SA-ACPFP-07991500","d302c82d-b608-4cc5-b35e-ced0de6a9fc6","0799161"
2326,"ACPF","YNKRNYZLVZWvGNB-Y-SA-ACPFP-07991500","d302c82d-b608-4cc5-b35e-ced0de6a9fc6","0799151"
2327,"ACPF","YNKRNYZLVZWvGNB-Y-SA-ACPFP-07991500","d302c82d-b608-4cc5-b35e-ced0de6a9fc6","0799160"
2328,"ACPF","YNKRNYZLVZWvGNB-Y-SA-ACPFP-07991500","d302c82d-b608-4cc5-b35e-ced0de6a9fc6","0799150"
2329,"ACPF","HNRTNYCRVZWvGNB-Y-SA-ACPFP-07300310","2c5716c8-b391-4110-aaaa-19f74d816137","0730041"
2330,"ACPF","HNRTNYCRVZWvGNB-Y-SA-ACPFP-07300310","2c5716c8-b391-4110-aaaa-19f74d816137","0730031"
2331,"AUPF","SCHZTXCEVZWvGNB-Y-SA-AUPFP-13704191","7a67a84b-e868-4f98-bf22-346101059da8","1370406"
2332,"AUPF","SCHZTXCEVZWvGNB-Y-SA-AUPFP-13704191","7a67a84b-e868-4f98-bf22-346101059da8","1360381"
2333,"AUPF","SCHZTXCEVZWvGNB-Y-SA-AUPFP-13704191","7a67a84b-e868-4f98-bf22-346101059da8","1360377"
2334,"AUPF","SCHZTXCEVZWvGNB-Y-SA-AUPFP-13704191","7a67a84b-e868-4f98-bf22-346101059da8","1370409"
2335,"AUPF","SCHZTXCEVZWvGNB-Y-SA-AUPFP-13704191","7a67a84b-e868-4f98-bf22-346101059da8","1370416"
2336,"AUPF","SCHZTXCEVZWvGNB-Y-SA-AUPFP-13704191","7a67a84b-e868-4f98-bf22-346101059da8","1360389"
2337,"AUPF","SCHZTXCEVZWvGNB-Y-SA-AUPFP-13704191","7a67a84b-e868-4f98-bf22-346101059da8","1370419"
2338,"AUPF","SCHZTXCEVZWvGNB-Y-SA-AUPFP-13704191","7a67a84b-e868-4f98-bf22-346101059da8","1370417"
2339,"AUPF","HSNOTX08VZWvGNB-Y-SA-AUPFP-12900341","6b2f61f8-f34c-4d56-aa32-c9413a4da78b","1290034"
2340,"AUPF","HSNOTX08VZWvGNB-Y-SA-AUPFP-12900341","6b2f61f8-f34c-4d56-aa32-c9413a4da78b","1290039"
2341,"AUPF","HSNOTX08VZWvGNB-Y-SA-AUPFP-12900341","6b2f61f8-f34c-4d56-aa32-c9413a4da78b","1290037"
2342,"AUPF","ELSSTX13VZWvGNB-Y-SA-AUPFP-13101301","7dba13c3-cb7b-4aa1-a79c-f50111b96917","1320157"
2343,"AUPF","ELSSTX13VZWvGNB-Y-SA-AUPFP-13101301","7dba13c3-cb7b-4aa1-a79c-f50111b96917","1330227"
2344,"AUPF","ELSSTX13VZWvGNB-Y-SA-AUPFP-13101301","7dba13c3-cb7b-4aa1-a79c-f50111b96917","1310130"
2345,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12191030","261adfde-0c1c-4904-8ef1-462eeb20447e","1239302"
2346,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12191030","261adfde-0c1c-4904-8ef1-462eeb20447e","1219103"
2347,"AUPF","SCHZTXCEVZWvGNB-Y-SA-AUPFP-13603501","e2f9668e-343a-4f93-b9b2-3191a987532d","1360360"
2348,"AUPF","SCHZTXCEVZWvGNB-Y-SA-AUPFP-13603501","e2f9668e-343a-4f93-b9b2-3191a987532d","1360371"
2349,"AUPF","SCHZTXCEVZWvGNB-Y-SA-AUPFP-13603501","e2f9668e-343a-4f93-b9b2-3191a987532d","1360358"
2350,"AUPF","SCHZTXCEVZWvGNB-Y-SA-AUPFP-13603501","e2f9668e-343a-4f93-b9b2-3191a987532d","1360363"
2351,"AUPF","SCHZTXCEVZWvGNB-Y-SA-AUPFP-13603501","e2f9668e-343a-4f93-b9b2-3191a987532d","1360361"
2352,"AUPF","SCHZTXCEVZWvGNB-Y-SA-AUPFP-13603501","e2f9668e-343a-4f93-b9b2-3191a987532d","1360359"
2353,"AUPF","SCHZTXCEVZWvGNB-Y-SA-AUPFP-13603501","e2f9668e-343a-4f93-b9b2-3191a987532d","1360350"
2354,"AUPF","CLMBOHIQVZWvGNB-Y-SA-AUPFP-24604001","2bbc9e31-ba04-4057-b1a7-608f3044c34a","2460400"
2355,"AUPF","CLMBOHIQVZWvGNB-Y-SA-AUPFP-24604001","2bbc9e31-ba04-4057-b1a7-608f3044c34a","2460450"
2356,"AUPF","CLMBOHIQVZWvGNB-Y-SA-AUPFP-24604001","2bbc9e31-ba04-4057-b1a7-608f3044c34a","2460401"
2357,"AUPF","CLMBOHIQVZWvGNB-Y-SA-AUPFP-24604001","2bbc9e31-ba04-4057-b1a7-608f3044c34a","2460451"
2358,"AUPF","CLMBOHIQVZWvGNB-Y-SA-AUPFP-24604001","2bbc9e31-ba04-4057-b1a7-608f3044c34a","2460456"
2359,"AUPF","WNDSCTWLVZWvGNB-Y-SA-AUPFP-06092401","37e1a545-ba3b-484f-8e75-cbd884f89f3a","0609240"
2360,"AUPF","WNDSCTWLVZWvGNB-Y-SA-AUPFP-06092401","37e1a545-ba3b-484f-8e75-cbd884f89f3a","0609203"
2361,"AUPF","WNDSCTWLVZWvGNB-Y-SA-AUPFP-06092401","37e1a545-ba3b-484f-8e75-cbd884f89f3a","0609202"
2362,"AUPF","CHNTVAAVVZWvGNB-Y-SA-AUPFP-11796501","9cbebaaf-197c-4609-961a-d42a555403dd","1179650"
2363,"AUPF","CHNTVAAVVZWvGNB-Y-SA-AUPFP-11796501","9cbebaaf-197c-4609-961a-d42a555403dd","1179655"
2364,"AUPF","CHNTVAAVVZWvGNB-Y-SA-AUPFP-11796501","9cbebaaf-197c-4609-961a-d42a555403dd","1179653"
2365,"ACPF","CLMBOHIQVZWvGNB-Y-SA-ACPFP-24403000","93f9ecfb-929f-457a-9638-607f2d0daf66","2440302"
2366,"ACPF","CLMBOHIQVZWvGNB-Y-SA-ACPFP-24403000","93f9ecfb-929f-457a-9638-607f2d0daf66","2440300"
2367,"ACPF","CLMBOHIQVZWvGNB-Y-SA-ACPFP-24403000","93f9ecfb-929f-457a-9638-607f2d0daf66","2440352"
2368,"ACPF","CLMBOHIQVZWvGNB-Y-SA-ACPFP-24403000","93f9ecfb-929f-457a-9638-607f2d0daf66","2440350"
2369,"ACPF","WMTPPAAAVZWvGNB-Y-SA-ACPFP-09694100","3460be78-a7f1-4211-9eb6-4d7ee982e7ba","0969414"
2370,"ACPF","WMTPPAAAVZWvGNB-Y-SA-ACPFP-09694100","3460be78-a7f1-4211-9eb6-4d7ee982e7ba","0969413"
2371,"ACPF","WMTPPAAAVZWvGNB-Y-SA-ACPFP-09694100","3460be78-a7f1-4211-9eb6-4d7ee982e7ba","0969401"
2372,"ACPF","WMTPPAAAVZWvGNB-Y-SA-ACPFP-09694100","3460be78-a7f1-4211-9eb6-4d7ee982e7ba","0969412"
2373,"ACPF","WMTPPAAAVZWvGNB-Y-SA-ACPFP-09694100","3460be78-a7f1-4211-9eb6-4d7ee982e7ba","0969400"
2374,"ACPF","WMTPPAAAVZWvGNB-Y-SA-ACPFP-09694100","3460be78-a7f1-4211-9eb6-4d7ee982e7ba","0969411"
2375,"ACPF","WMTPPAAAVZWvGNB-Y-SA-ACPFP-09694100","3460be78-a7f1-4211-9eb6-4d7ee982e7ba","0969410"
2376,"ACPF","TULYOK13VZWvGNB-Y-SA-ACPFP-18492080","97a75dd1-e689-4ab7-adc6-615413a50eea","1879353"
2377,"ACPF","TULYOK13VZWvGNB-Y-SA-ACPFP-18492080","97a75dd1-e689-4ab7-adc6-615413a50eea","1849208"
2378,"ACPF","TULYOK13VZWvGNB-Y-SA-ACPFP-18492080","97a75dd1-e689-4ab7-adc6-615413a50eea","1849204"
2379,"ACPF","TULYOK13VZWvGNB-Y-SA-ACPFP-18492080","97a75dd1-e689-4ab7-adc6-615413a50eea","1849215"
2380,"ACPF","TULYOK13VZWvGNB-Y-SA-ACPFP-18492080","97a75dd1-e689-4ab7-adc6-615413a50eea","1879352"
2381,"ACPF","TULYOK13VZWvGNB-Y-SA-ACPFP-18492080","97a75dd1-e689-4ab7-adc6-615413a50eea","1879351"
2382,"ACPF","WSBOMAGJVZWvGNB-Y-SA-ACPFP-06103000","c88bda77-9cae-48d1-a9f9-22b990cf3867","0610253"
2383,"ACPF","WSBOMAGJVZWvGNB-Y-SA-ACPFP-06103000","c88bda77-9cae-48d1-a9f9-22b990cf3867","0610303"
2384,"ACPF","WSBOMAGJVZWvGNB-Y-SA-ACPFP-06103000","c88bda77-9cae-48d1-a9f9-22b990cf3867","0610301"
2385,"ACPF","WSBOMAGJVZWvGNB-Y-SA-ACPFP-06103000","c88bda77-9cae-48d1-a9f9-22b990cf3867","0610300"
2386,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12900410","283931af-d997-471a-b146-5b64acd752e2","1290044"
2387,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12900410","283931af-d997-471a-b146-5b64acd752e2","1290052"
2388,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12900410","283931af-d997-471a-b146-5b64acd752e2","1290041"
2389,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12900410","283931af-d997-471a-b146-5b64acd752e2","1290047"
2390,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12900410","283931af-d997-471a-b146-5b64acd752e2","1290045"
2391,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12900410","283931af-d997-471a-b146-5b64acd752e2","1290094"
2392,"ACPF","ESYRNYENVZWvGNB-Y-SA-ACPFP-07292030","8d4fffc4-88c7-4ae3-872f-67fe198d02c0","0729204"
2393,"ACPF","ESYRNYENVZWvGNB-Y-SA-ACPFP-07292030","8d4fffc4-88c7-4ae3-872f-67fe198d02c0","0729203"
2394,"ACPF","ESYRNYENVZWvGNB-Y-SA-ACPFP-07292030","8d4fffc4-88c7-4ae3-872f-67fe198d02c0","0729208"
2395,"ACPF","ESYRNYENVZWvGNB-Y-SA-ACPFP-07292030","8d4fffc4-88c7-4ae3-872f-67fe198d02c0","0729205"
2396,"AUPF","2439330_5GNB_SFTP_AUPFP_243933010","243933010","2439330"
2397,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12090030","06edb370-4367-4b4d-b01e-0c57f83d48d1","1229203"
2398,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12090030","06edb370-4367-4b4d-b01e-0c57f83d48d1","1209003"
2399,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12090030","06edb370-4367-4b4d-b01e-0c57f83d48d1","1229202"
2400,"AUPF","TULYOK13VZWvGNB-Y-SA-AUPFP-18402041","4caa5a03-48e9-4ad5-b633-d280c7e5aeb4","1840233"
2401,"AUPF","TULYOK13VZWvGNB-Y-SA-AUPFP-18402041","4caa5a03-48e9-4ad5-b633-d280c7e5aeb4","1840232"
2402,"AUPF","TULYOK13VZWvGNB-Y-SA-AUPFP-18402041","4caa5a03-48e9-4ad5-b633-d280c7e5aeb4","1840215"
2403,"AUPF","TULYOK13VZWvGNB-Y-SA-AUPFP-18402041","4caa5a03-48e9-4ad5-b633-d280c7e5aeb4","1840229"
2404,"AUPF","TULYOK13VZWvGNB-Y-SA-AUPFP-18402041","4caa5a03-48e9-4ad5-b633-d280c7e5aeb4","1840204"
2405,"AUPF","TULYOK13VZWvGNB-Y-SA-AUPFP-18402041","4caa5a03-48e9-4ad5-b633-d280c7e5aeb4","1840206"
2406,"AUPF","TULYOK13VZWvGNB-Y-SA-AUPFP-18402041","4caa5a03-48e9-4ad5-b633-d280c7e5aeb4","1840236"
2407,"ACPF","HNRTNYCRVZWvGNB-Y-SA-ACPFP-07393030","db31e3fe-c29f-406d-ba0e-867e153d370f","0739304"
2408,"ACPF","HNRTNYCRVZWvGNB-Y-SA-ACPFP-07393030","db31e3fe-c29f-406d-ba0e-867e153d370f","0739303"
2409,"ACPF","HNRTNYCRVZWvGNB-Y-SA-ACPFP-07393030","db31e3fe-c29f-406d-ba0e-867e153d370f","0739308"
2410,"ACPF","HNRTNYCRVZWvGNB-Y-SA-ACPFP-07393030","db31e3fe-c29f-406d-ba0e-867e153d370f","0739305"
2411,"ACPF","SFTPPABQVZWvGNB-Y-SA-ACPFP-25597300","f48683db-4092-4174-89a6-76d7b3b6faf2","2559730"
2412,"AUPF","ARTNTNBIVZWvGNB-Y-SA-AUPFP-18090011","7eaf20f7-a411-43ca-9bde-d4c4b3041a7f","1809100"
2413,"AUPF","ARTNTNBIVZWvGNB-Y-SA-AUPFP-18090011","7eaf20f7-a411-43ca-9bde-d4c4b3041a7f","1809102"
2414,"AUPF","ARTNTNBIVZWvGNB-Y-SA-AUPFP-18090011","7eaf20f7-a411-43ca-9bde-d4c4b3041a7f","1809001"
2415,"AUPF","ARTNTNBIVZWvGNB-Y-SA-AUPFP-18090011","7eaf20f7-a411-43ca-9bde-d4c4b3041a7f","1809101"
2416,"AUPF","WSBOMAGJVZWvGNB-Y-SA-AUPFP-05600501","0aee0acf-80e4-4cb6-81ca-427b7caf3e80","0560066"
2417,"AUPF","WSBOMAGJVZWvGNB-Y-SA-AUPFP-05600501","0aee0acf-80e4-4cb6-81ca-427b7caf3e80","0560055"
2418,"AUPF","WSBOMAGJVZWvGNB-Y-SA-AUPFP-05600501","0aee0acf-80e4-4cb6-81ca-427b7caf3e80","0560051"
2419,"AUPF","WSBOMAGJVZWvGNB-Y-SA-AUPFP-05600501","0aee0acf-80e4-4cb6-81ca-427b7caf3e80","0560056"
2420,"AUPF","WSBOMAGJVZWvGNB-Y-SA-AUPFP-05600501","0aee0acf-80e4-4cb6-81ca-427b7caf3e80","0560052"
2421,"AUPF","WSBOMAGJVZWvGNB-Y-SA-AUPFP-05600501","0aee0acf-80e4-4cb6-81ca-427b7caf3e80","0560050"
2422,"AUPF","WSBOMAGJVZWvGNB-Y-SA-AUPFP-05600501","0aee0acf-80e4-4cb6-81ca-427b7caf3e80","0560073"
2423,"ACPF","WSBOMAGJVZWvGNB-Y-SA-ACPFP-06192510","e46ebbb8-cca9-4ad2-8762-365a5dacee70","0619255"
2424,"ACPF","WSBOMAGJVZWvGNB-Y-SA-ACPFP-06192510","e46ebbb8-cca9-4ad2-8762-365a5dacee70","0619254"
2425,"ACPF","WSBOMAGJVZWvGNB-Y-SA-ACPFP-06192510","e46ebbb8-cca9-4ad2-8762-365a5dacee70","0619253"
2426,"ACPF","WSBOMAGJVZWvGNB-Y-SA-ACPFP-06192510","e46ebbb8-cca9-4ad2-8762-365a5dacee70","0619252"
2427,"ACPF","WSBOMAGJVZWvGNB-Y-SA-ACPFP-06192510","e46ebbb8-cca9-4ad2-8762-365a5dacee70","0619251"
2428,"ACPF","SFTPPABQVZWvGNB-Y-SA-ACPFP-24202000","33f2325d-928c-451c-8510-4b3bfe9d6836","2420206"
2429,"ACPF","SFTPPABQVZWvGNB-Y-SA-ACPFP-24202000","33f2325d-928c-451c-8510-4b3bfe9d6836","2420221"
2430,"ACPF","SFTPPABQVZWvGNB-Y-SA-ACPFP-24202000","33f2325d-928c-451c-8510-4b3bfe9d6836","2420200"
2431,"ACPF","SFTPPABQVZWvGNB-Y-SA-ACPFP-24202000","33f2325d-928c-451c-8510-4b3bfe9d6836","2420222"
2432,"ACPF","SFTPPABQVZWvGNB-Y-SA-ACPFP-24202000","33f2325d-928c-451c-8510-4b3bfe9d6836","2420205"
2433,"ACPF","SFTPPABQVZWvGNB-Y-SA-ACPFP-24202000","33f2325d-928c-451c-8510-4b3bfe9d6836","2420220"
2434,"ACPF","SFTPPABQVZWvGNB-Y-SA-ACPFP-24202000","33f2325d-928c-451c-8510-4b3bfe9d6836","2420203"
2435,"ACPF","SFTPPABQVZWvGNB-Y-SA-ACPFP-24202000","33f2325d-928c-451c-8510-4b3bfe9d6836","2420201"
2436,"ACPF","ARTNTNBIVZWvGNB-Y-SA-ACPFP-18291650","c49e76c3-5007-43e6-bdf7-b906c242e6c9","1829150"
2437,"ACPF","ARTNTNBIVZWvGNB-Y-SA-ACPFP-18291650","c49e76c3-5007-43e6-bdf7-b906c242e6c9","1829170"
2438,"ACPF","ARTNTNBIVZWvGNB-Y-SA-ACPFP-18291650","c49e76c3-5007-43e6-bdf7-b906c242e6c9","1829165"
2439,"ACPF","ARTNTNBIVZWvGNB-Y-SA-ACPFP-18291650","c49e76c3-5007-43e6-bdf7-b906c242e6c9","1829160"
2440,"ACPF","CLMBOHIQVZWvGNB-Y-SA-ACPFP-25391000","7961fb15-ecb7-4672-9138-0728634d059e","2539101"
2441,"ACPF","CLMBOHIQVZWvGNB-Y-SA-ACPFP-25391000","7961fb15-ecb7-4672-9138-0728634d059e","2539100"
2442,"ACPF","CLMBOHIQVZWvGNB-Y-SA-ACPFP-25391000","7961fb15-ecb7-4672-9138-0728634d059e","2539104"
2443,"ACPF","CLMBOHIQVZWvGNB-Y-SA-ACPFP-25391000","7961fb15-ecb7-4672-9138-0728634d059e","2539124"
2444,"ACPF","CLMBOHIQVZWvGNB-Y-SA-ACPFP-25391000","7961fb15-ecb7-4672-9138-0728634d059e","2539103"
2445,"ACPF","CLMBOHIQVZWvGNB-Y-SA-ACPFP-25391000","7961fb15-ecb7-4672-9138-0728634d059e","2539102"
2446,"AUPF","SCHZTXCEVZWvGNB-Y-SA-AUPFP-13794201","8a974048-abc8-434f-b59b-ccae86d27008","1399502"
2447,"AUPF","SCHZTXCEVZWvGNB-Y-SA-AUPFP-13794201","8a974048-abc8-434f-b59b-ccae86d27008","1379420"
2448,"AUPF","SCHZTXCEVZWvGNB-Y-SA-AUPFP-13794201","8a974048-abc8-434f-b59b-ccae86d27008","1379401"
2449,"AUPF","SCHZTXCEVZWvGNB-Y-SA-AUPFP-13794201","8a974048-abc8-434f-b59b-ccae86d27008","1379411"
2450,"ACPF","ELSSTX13VZWvGNB-Y-SA-ACPFP-13291510","6ca0ffb8-3e40-4d81-a6e4-8a5cc1fa3b5e","1329158"
2451,"ACPF","ELSSTX13VZWvGNB-Y-SA-ACPFP-13291510","6ca0ffb8-3e40-4d81-a6e4-8a5cc1fa3b5e","1329151"
2452,"ACPF","ELSSTX13VZWvGNB-Y-SA-ACPFP-13291510","6ca0ffb8-3e40-4d81-a6e4-8a5cc1fa3b5e","1349252"
2453,"ACPF","ELSSTX13VZWvGNB-Y-SA-ACPFP-13291510","6ca0ffb8-3e40-4d81-a6e4-8a5cc1fa3b5e","1359306"
2454,"AUPF","RCMDVA83VZWvGNB-Y-SA-AUPFP-11405041","13799b30-7951-4a67-bcc8-3ca002726ead","1140504"
2455,"AUPF","RCMDVA83VZWvGNB-Y-SA-AUPFP-11405041","13799b30-7951-4a67-bcc8-3ca002726ead","1140509"
2456,"ACPF","TULYOK13VZWvGNB-Y-SA-ACPFP-18492050","2d9098c1-a81e-44a4-bfb5-62c3ba49b6dc","1849202"
2457,"ACPF","TULYOK13VZWvGNB-Y-SA-ACPFP-18492050","2d9098c1-a81e-44a4-bfb5-62c3ba49b6dc","1849205"
2458,"ACPF","TULYOK13VZWvGNB-Y-SA-ACPFP-18492050","2d9098c1-a81e-44a4-bfb5-62c3ba49b6dc","1849216"
2459,"AUPF","NWCSDEBGVZWvGNB-Y-SA-AUPFP-09704611","d7d0ce52-5fd9-4539-a949-fe44905f2d20","0970461"
2460,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFS-12494050","d82532b7-fd46-4f9b-8a53-df80dacc1771","1289805"
2461,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFS-12494050","d82532b7-fd46-4f9b-8a53-df80dacc1771","1279706"
2462,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFS-12494050","d82532b7-fd46-4f9b-8a53-df80dacc1771","1249405"
2463,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFS-12494050","d82532b7-fd46-4f9b-8a53-df80dacc1771","1289801"
2464,"ACPF","YNKRNYZLVZWvGNB-Y-SA-ACPFP-08203030","e9da3438-b60c-4a26-b4cf-3b9510bf4f3b","0820308"
2465,"ACPF","YNKRNYZLVZWvGNB-Y-SA-ACPFP-08203030","e9da3438-b60c-4a26-b4cf-3b9510bf4f3b","0820314"
2466,"ACPF","YNKRNYZLVZWvGNB-Y-SA-ACPFP-08203030","e9da3438-b60c-4a26-b4cf-3b9510bf4f3b","0820303"
2467,"ACPF","YNKRNYZLVZWvGNB-Y-SA-ACPFP-08203030","e9da3438-b60c-4a26-b4cf-3b9510bf4f3b","0820307"
2468,"ACPF","YNKRNYZLVZWvGNB-Y-SA-ACPFP-08203030","e9da3438-b60c-4a26-b4cf-3b9510bf4f3b","0820313"
2469,"ACPF","YNKRNYZLVZWvGNB-Y-SA-ACPFP-08203030","e9da3438-b60c-4a26-b4cf-3b9510bf4f3b","0820318"
2470,"ACPF","YNKRNYZLVZWvGNB-Y-SA-ACPFP-08203030","e9da3438-b60c-4a26-b4cf-3b9510bf4f3b","0820304"
2471,"ACPF","YNKRNYZLVZWvGNB-Y-SA-ACPFP-08203030","e9da3438-b60c-4a26-b4cf-3b9510bf4f3b","0820317"
2472,"AUPF","HNRTNYCRVZWvGNB-Y-SA-AUPFP-07393031","61be205e-a7d2-4e6c-8c76-8f893f2d35aa","0739308"
2473,"AUPF","HNRTNYCRVZWvGNB-Y-SA-AUPFP-07393031","61be205e-a7d2-4e6c-8c76-8f893f2d35aa","0739305"
