DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,SECTOR,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Max,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Den,EBSN_SA_EP1_HeroSlice_Handover_Failure_%,EBSN_SA_EP1_HeroSlice_MAC_DL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_MAC_UL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_DL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_UL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_PDU_Session_Estab_Fail_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Drop_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Max,EBSN_SA_EP1_HeroSlice_RLC_Delay_ms,EBSN_SA_EP1_HeroSlice_ISHO_to_LTE_Failure_%,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1439396,0001,0002,0,86,0,6.9,2,84,2.38,418.7,111.8,3,98.49,13.48,7.88,7.94,45.18,3.25,11.71,3.15,9374,135880,3349.63,285.96,86,86,100,46.41,2.38,505.54,261.83,111.69,NaN,0,0,0.01,0.02,1.66,0.76,23.02,2.56,47.83,0,261.24,95.26,5.58,3.34,1,1,1,0,6,0,7,0,0.02,NaN,0,0,0,0,3,1,0,0,3,0,0,0,NaN,NaN,NaN,0,1,1,NaN,-119.49,0
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1439396,0001,0003,0,10,0,5.51,0,10,0,213.62,18.61,1,99.96,10.67,2.39,3.19,44.65,2.58,14.88,1.73,150,2720,1708.94,114.86,10,10,100,45.19,0,210.28,11.05,18.6,NaN,NaN,NaN,0,0,NaN,NaN,25.7,0,NaN,0,10.99,0.4,12.3,1.06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,NaN,0,0,NaN,NaN,0,0,1,1.5,NaN,-120.45,0
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0001,0,368,0,5.12,8,439,1.82,4693.53,214.57,19,98.53,11.31,21.59,11.53,57.28,0.82,56.54,5.52,38640,754768,37548.21,664.05,368,368,50,57.26,1.82,4330.55,3509.87,215.07,155.27,0,0,1166.15,43.23,2.89,1.52,52.95,3.65,0.36,0,2339.76,106.6,16.56,0.44,11,5.5,7,0,220,0,206,26.93,20.1,0,0,1,NaN,0,0,1,NaN,0,0,0,0.86,0,188.12,NaN,0,NaN,1,1.48,NaN,-115.49,0
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0002,0,321,0,8.37,8,308,2.6,5285.54,689.77,21,96.6,4.3,40.85,12.83,93.18,1.53,57.21,9.38,48150,575232,42284.34,739.17,321,321,50,93.49,2.6,5766.92,5603.3,689.48,108.28,0,0,4503.41,499.07,2.38,2.03,61.51,4.06,0,0,1061.41,100.25,11.05,0.4,11,5.5,6,0,111,0,109,78.09,72.38,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,-115.4,0
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0003,1,1837,0.05,4.53,52,1675,3.1,45785.35,2662.48,87,98.95,4.82,69.28,55.17,96.71,1.1,115.26,21.35,1726372,38077336,366282.76,3177.77,1837,1836,50,96.7,3.1,44859.51,33871.69,2661.29,149.94,0.33,0,6847.85,265.56,1.65,1.08,86.39,3.72,0,0.07,26959.27,1738.28,6.02,0.88,19,9.5,10,1,303,0,304,15.27,9.98,0,0,6,0,0,13,1,0,0,13,0,1.13,0.01,68.13,2.7,0,0,1,14.96,NaN,-114.87,0
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0004,1,2243,0.04,1.41,42,2298,1.83,73363.76,4533.44,94,94.48,5.5,81.11,64.05,85.8,1.74,159.09,31.05,310250,22030746,586910.11,3689.25,2243,2242,50,85.84,1.83,74896.28,60401.63,4533.23,108.03,0.83,0,45431.46,2291.37,2.81,3.99,52.74,2.18,0,0.06,14259.09,1492.44,13.38,1.01,41,20.5,25,5,599,0,610,60.66,50.55,0,0,1,0,0,2,1,0,0,2,NaN,11.19,0,140.95,NaN,0,0,1,4.66,0,-114.81,0
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_ALLEY_KATZ,1437657,0001,0001,1,2827,0.04,0.66,77,2681,2.87,108942.5,7613.93,123,97.96,16.09,82.57,75.29,57.75,1.7,200.97,51.23,555251,83721605,871540.04,4336.64,2827,2826,100,57.75,2.87,107094.41,69458.32,7622.55,73.94,0.53,0,43071.88,3194.23,14.5,2.71,28.89,4.14,0.06,0.05,26148.02,1588.54,28.55,0.56,52,26,27,5,940,0,959,40.22,41.91,0,0,18,3.33,1,30,5,0,0,29,17.65,187.71,0.06,185.13,7.84,0,3.33,5,4.39,NaN,-113.41,0.03
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_ALLEY_KATZ,1437657,0001,0002,1,4748,0.02,3.03,122,4766,2.56,81509.48,5403.96,157,97.59,9.72,84.37,75.03,61.69,1.32,150.89,35.59,4784974,157761796,652075.8,4321.53,4748,4747,100,61.66,2.56,81600.87,66654.27,5401.71,78.04,0.73,0,38213.02,1073.89,6.4,1.06,45.11,3.52,0.14,0.03,28173.63,3603.28,14.9,1.26,65,32.5,44,12,1644,0,1635,46.83,19.88,0,0,23,0,0,26,2,0,0,26,0,2.04,0.11,41.35,1.3,0,0,2,2.91,0,-114.4,0
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_ALLEY_KATZ,1437657,0001,0003,0,180,0,7.77,7,193,3.63,3132.12,328.45,23,99.71,8.92,12.91,7.79,74.97,10.59,55.82,14.13,63900,822780,25057,448.88,180,180,100,74.95,3.63,2891.09,2486.11,328.3,37.96,100,0,2.98,0.55,24.18,0.13,73.54,2.62,0,0,2472.06,262.3,9.61,10,3,1.5,2,2,2,0,4,0.1,0.17,0,0,2,0,0,1,1,0,0,1,0,0.15,0,20.84,NaN,0,0,1,1.74,NaN,-115.43,0
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_CORNER_DELI,1437285,0001,0001,1,2700,0.04,1.9,90,2695,3.34,101859.76,7470.42,119,97.84,6.7,26.92,51.43,64.4,3.13,169.28,44.04,968904,50911200,814878.04,4813.83,2700,2699,100,64.49,3.34,100377.56,80012.11,7468.49,68.67,0.16,0.09,60307.39,1900.81,4.87,1.95,39.6,5.95,0.58,0,19427.73,1977.48,10.97,1.53,62,20.67,36,2,1217,1,1158,60.08,25.45,0,0,10,0,0,10,2,0,0,10,0,1.73,0,61.05,NaN,0,0,2,1.92,NaN,-114.82,0
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_CORNER_DELI,1437285,0001,0002,0,2830,0,13.19,78,2826,2.76,75094.27,3850.39,110,97.74,5.29,27.48,47.65,76.64,1.17,134.7,22.24,6415610,48636380,600754.16,4460.09,2830,2830,100,76.95,2.76,73982.35,57282.19,3849.22,97.22,0.39,0,43746.84,1810.53,3.17,1.19,48.07,3.64,0.66,0,13522.05,985.68,13.65,0.71,53,17.67,37,3,767,0,776,59.13,47.04,0,0,2,0,0,43,2,0,0,43,2.22,15.12,0,170.91,NaN,0,0,2,3.68,NaN,-114.9,0
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_CORNER_DELI,1437285,0001,0003,0,1740,0,2.05,20,1647,1.21,67770.54,3910.79,80,98.46,4.41,25.73,44.68,112,3.16,129.64,24.13,419340,20441520,542164.34,4182.14,1740,1740,100,112.58,1.21,66771.55,42504.72,3911.78,122.24,0,0,29946.46,1974.06,2.31,4.35,90.94,2.06,0.37,0,12406.63,924.36,12.79,1.59,47,15.67,25,0,676,0,684,44.85,50.46,0,0,5,0,0,8,1,0,0,8,0,4.88,0,23.01,NaN,0,0,1,39.37,NaN,-114.97,0
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1437078,0001,0001,0,1603,0,0.07,37,1590,2.33,42559.7,4432.34,62,98.03,3.78,25,35.68,88.91,3.27,101.95,28.14,8015,11150468,340477.57,3339.79,1603,1603,100,89.47,2.33,41955.02,24604.91,4434.59,86.52,0.13,0,18134.81,1645.69,2.35,3.34,59.05,4.24,0.42,0,6414.37,504.49,11.18,1.02,35,11.67,20,1,741,0,742,43.22,37.11,NaN,0,0,0,0,19,1,0,0,19,0,0.02,0,6.99,NaN,NaN,0,1,2.19,NaN,-115.14,0
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1437078,0001,0002,0,929,0,0.32,19,961,1.98,47554.27,4232.43,45,99.16,4.68,21.92,30.62,128.26,6.22,132.75,30.65,19509,6021778,380434.18,2865.75,929,929,100,128.76,1.98,47505.6,28176,4240.99,174.6,0.23,0,22006.43,748.88,2.16,1.51,51.25,3.4,0.13,0,6095.76,323.88,14.03,1.03,24,8,12,1,432,0,416,46.32,17.66,0,0,1,0,0,5,1,0,0,5,0,30.84,0.23,84.67,2.71,0,0,1,7.4,NaN,-114.57,0
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1437078,0001,0003,1,972,0.1,0.21,14,990,1.41,41465.75,5681.32,40,96.2,4.57,26.73,35.57,103.26,10.74,99.65,33.73,13270,6291756,331726.03,3329.01,972,971,100,103.45,1.41,40335.06,23783.68,5680.99,142.6,0,0,17746.53,3509.77,2.34,15.76,62.18,2.11,5.26,0.16,5999.95,651.1,14.25,3.64,16,5.33,8,0,325,0,328,44,61.78,0,0,1,0,0,15,1,0,0,15,0,0.02,0,NaN,NaN,0,0,1,1.67,NaN,-115.57,0
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_AMBER_VALLEY,1437803,0001,0001,0,756,0,5.35,4,726,0.55,38441.48,1926.03,30,98.48,2.71,42.41,44.81,129.52,3.38,119.15,25.23,143640,2683800,307531.84,2581.11,756,756,100,129.51,0.55,37566.27,37434.33,1925.8,160.33,0,0,33481.3,1299.92,1.63,2.95,87.89,0.88,0,0,3867.09,534.65,11.03,3.59,14,7,13,0,272,0,271,89.13,67.5,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,-115.5,0
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_AMBER_VALLEY,1437803,0001,0002,2,242,0.83,2.1,5,210,2.38,1425.22,105.86,10,98.82,11.93,13.76,3.98,64.96,0.75,49.79,4.27,5540,263780,11401.79,228.99,242,240,100,64.96,2.38,1333.61,1331,105.92,120.94,6.25,0,332.62,5.68,5.43,0.87,55.92,2.06,0,0.9,997.23,84.56,13.84,0.61,2,1,2,1,16,0,20,24.94,5.36,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,-115.99,0
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_AMBER_VALLEY,1437803,0001,0003,1,2021,0.05,6.43,32,2273,1.41,19644.22,1510.61,61,99.39,11.59,56.36,35.52,68.07,1.02,76.81,14.89,1253969,19500629,157153.77,2045.92,2021,2020,100,68.28,1.41,19141.51,16357.01,1501.26,172.22,NaN,NaN,1142.65,25.38,3.27,3.11,64.75,1.41,0.3,0.05,15191.3,1237.35,13.5,0.87,2,1,2,0,0,0,0,5.97,1.69,0,0,8,0,0,8,1,0,0,8,NaN,0.02,0,NaN,NaN,0,0,1,1.75,NaN,-115.27,0
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_AMELIA_ISLAND,1437074,0001,0001,0,1790,0,0.37,62,1812,3.42,27249.36,2339.33,61,99.01,9.58,66.8,53.98,61.23,1.89,70.11,19.45,37590,10070540,217994.89,3109.47,1790,1790,100,61.26,3.42,27960.66,26971.97,2332.19,41.72,0.68,0,8278.3,923.96,3.69,13.63,64.03,3.96,0.09,0,18661.49,1322.16,12.34,1.19,15,7.5,9,2,296,0,289,29.61,39.62,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,-115.32,0
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_AMELIA_ISLAND,1437074,0001,0002,0,565,0,0.3,10,555,1.8,7771.69,435.32,23,99.33,6.67,36.7,15.39,101.13,0.82,70.14,6.59,3390,1136780,62173.55,886.43,565,565,100,101.17,1.8,7719.27,6676.02,435.26,324.14,0,0,1671.41,64.45,2.22,0.33,113.18,2.56,0,0,4997.25,310.29,7.53,1.13,7,3.5,6,0,164,0,163,21.65,14.81,0,0,2,0,0,2,1,0,0,2,NaN,0.1,0,NaN,NaN,0,0,1,2.01,NaN,-115.5,0
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_AMELIA_ISLAND,1437074,0001,0003,0,300,0,0.37,0,314,0,7040.26,253.04,16,98.39,10.52,19.29,13.35,78.72,2.21,73.24,7.29,1500,402600,56322.07,769.01,300,300,100,79.79,0,5539.94,4346.87,252.81,59.75,0,0,1522.03,44.22,4.83,0.59,125.15,0,0,0,2812.06,182.64,13.61,2.55,8,4,5,0,124,0,127,27.47,17.49,0,0,1,0,0,1,1,0,0,1,NaN,0,0,NaN,NaN,0,0,1,1,NaN,-115.43,0
09/27/2025,15,5GNR,Florida,143,Jacksonville,4G5G_AMELIA_ISLAND,1437074,0001,0004,0,150,0,0.71,1,154,0.65,3161.79,209.57,12,99.49,13.98,15.53,6.36,129.4,1.62,68.99,7.49,1350,189150,25294.36,366.62,150,150,100,129.43,0.65,3096.04,2163.9,209.55,105.67,0,0,14.33,0.65,1.82,20.65,115.25,0.68,0,0,2148.62,130.49,18.84,1.01,2,1,1,0,6,0,7,0.46,0.31,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,-115.5,0
