"KpiResourcePropID","KpiResourceRelMbrID","PropNameExpr","PropValueExpr","CreatedDte","UpdatedDte","KpiResourceTypeID","created","updated"
10434,8990,NFName,NFName,1699883379,1699883379,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10435,8990,NFType,NFType,1699883379,1699883379,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10436,8990,interval,interval,1699883379,1699883379,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10437,8991,displayName,deviceName,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10438,8991,Market,Market,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10439,8991,Region,Region,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10440,8991,technology,technology,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10441,8991,version,version,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10442,8991,Site,Site,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10443,8991,Domain,Domain,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10444,8991,domainType,domainType,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10445,8991,NFName,NFName,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10446,8991,NFType,NFType,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10447,8991,interval,interval,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10448,8992,displayName,deviceName,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10449,8992,Market,Market,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10450,8992,Region,Region,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10451,8992,technology,technology,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10452,8992,version,version,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10453,8992,Site,Site,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10454,8992,Domain,Domain,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10455,8992,domainType,domainType,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10456,8992,NFName,NFName,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10457,8992,NFType,NFType,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10458,8992,interval,interval,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10459,8993,displayName,deviceName,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10460,8993,Market,Market,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10461,8993,Region,Region,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10462,8993,technology,technology,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10463,8993,version,version,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10464,8993,Site,Site,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10465,8993,Domain,Domain,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10466,8993,domainType,domainType,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10467,8993,NFName,NFName,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10468,8993,NFType,NFType,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10469,8993,interval,interval,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10470,8994,displayName,deviceName,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10471,8994,Market,Market,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10472,8994,Region,Region,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10473,8994,technology,technology,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10474,8994,version,version,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10475,8994,Site,Site,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10476,8994,Domain,Domain,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10477,8994,domainType,domainType,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10478,8994,NFName,NFName,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10479,8994,NFType,NFType,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10480,8994,interval,interval,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10481,8995,displayName,deviceName,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10482,8995,Market,Market,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10483,8995,Region,Region,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10484,8995,technology,technology,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10485,8995,version,version,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10486,8995,Site,Site,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10487,8995,Domain,Domain,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10488,8995,domainType,domainType,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10489,8995,NFName,NFName,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10490,8995,NFType,NFType,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10491,8995,interval,interval,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10492,8996,displayName,deviceName,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10493,8996,Market,Market,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10494,8996,Region,Region,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10495,8996,technology,technology,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10496,8996,version,version,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10497,8996,Site,Site,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10498,8996,Domain,Domain,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10499,8996,domainType,domainType,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10500,8996,NFName,NFName,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10501,8996,NFType,NFType,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10502,8996,interval,interval,1699883865,1699883865,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10503,9004,displayName,deviceName,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10504,9004,Market,Market,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10505,9004,Region,Region,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10506,9004,technology,technology,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10507,9004,version,version,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10508,9004,Site,Site,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10509,9004,Domain,Domain,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10510,9004,domainType,domainType,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10511,9004,NFName,NFName,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10512,9004,NFType,NFType,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10513,9004,interval,interval,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10514,9005,displayName,deviceName,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10515,9005,Market,Market,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10516,9005,Region,Region,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10517,9005,technology,technology,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10518,9005,version,version,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10519,9005,Site,Site,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10520,9005,Domain,Domain,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10521,9005,domainType,domainType,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10522,9005,NFName,NFName,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10523,9005,NFType,NFType,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10524,9005,interval,interval,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10525,9006,displayName,deviceName,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10526,9006,Market,Market,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10527,9006,Region,Region,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10528,9006,technology,technology,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10529,9006,version,version,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10530,9006,Site,Site,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10531,9006,Domain,Domain,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10532,9006,domainType,domainType,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10533,9006,NFName,NFName,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10534,9006,NFType,NFType,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10535,9006,interval,interval,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10536,9007,displayName,deviceName,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10537,9007,Market,Market,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10538,9007,Region,Region,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10539,9007,technology,technology,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10540,9007,version,version,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10541,9007,Site,Site,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10542,9007,Domain,Domain,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10543,9007,domainType,domainType,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10544,9007,NFName,NFName,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10545,9007,NFType,NFType,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10546,9007,interval,interval,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10547,9008,displayName,deviceName,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10548,9008,Market,Market,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10549,9008,Region,Region,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10550,9008,technology,technology,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10551,9008,version,version,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10552,9008,Site,Site,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10553,9008,Domain,Domain,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10554,9008,domainType,domainType,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10555,9008,NFName,NFName,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10556,9008,NFType,NFType,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10557,9008,interval,interval,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10558,9009,displayName,deviceName,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10559,9009,Market,Market,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10560,9009,Region,Region,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10561,9009,technology,technology,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10562,9009,version,version,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10563,9009,Site,Site,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10564,9009,Domain,Domain,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10565,9009,domainType,domainType,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10566,9009,NFName,NFName,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10567,9009,NFType,NFType,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10568,9009,interval,interval,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10569,9010,displayName,deviceName,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10570,9010,Market,Market,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10571,9010,Region,Region,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10572,9010,technology,technology,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10573,9010,version,version,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10574,9010,Site,Site,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10575,9010,Domain,Domain,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10576,9010,domainType,domainType,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10577,9010,NFName,NFName,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10578,9010,NFType,NFType,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10579,9010,interval,interval,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10580,9011,displayName,deviceName,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10581,9011,Market,Market,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10582,9011,Region,Region,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10583,9011,technology,technology,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10584,9011,version,version,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10585,9011,Site,Site,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10586,9011,Domain,Domain,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10587,9011,domainType,domainType,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10588,9011,NFName,NFName,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10589,9011,NFType,NFType,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10590,9011,interval,interval,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10591,9012,displayName,deviceName,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10592,9012,Market,Market,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10593,9012,Region,Region,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10594,9012,technology,technology,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10595,9012,version,version,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10596,9012,Site,Site,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10597,9012,Domain,Domain,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10598,9012,domainType,domainType,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10599,9012,NFName,NFName,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10600,9012,NFType,NFType,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10601,9012,interval,interval,1700497868,1700497868,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10622,9078,displayName,deviceName,1710343238,1710343238,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10623,9078,Market,Market,1710343238,1710343238,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10624,9078,Region,Region,1710343238,1710343238,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10625,9078,technology,technology,1710343238,1710343238,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10626,9078,version,version,1710343238,1710343238,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10627,9078,Site,Site,1710343238,1710343238,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10628,9078,Domain,Domain,1710343238,1710343238,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10629,9078,domainType,domainType,1710343238,1710343238,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10630,9078,NFName,NFName,1710343238,1710343238,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10631,9078,NFType,NFType,1710343238,1710343238,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10804,9119,displayName,deviceName,1715182838,1715182838,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10805,9119,Market,Market,1715182838,1715182838,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10806,9119,Region,Region,1715182838,1715182838,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10807,9119,technology,technology,1715182838,1715182838,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10808,9119,version,version,1715182838,1715182838,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10809,9119,Site,Site,1715182838,1715182838,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10810,9119,Domain,Domain,1715182838,1715182838,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10811,9119,domainType,domainType,1715182838,1715182838,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10812,9119,NFName,NFName,1715182838,1715182838,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10813,9119,NFType,NFType,1715182838,1715182838,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10814,9119,interval,interval,1715182838,1715182838,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10815,9120,deviceName,NFName,1715182840,1715182840,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10816,9120,Market,Market,1715182840,1715182840,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10817,9120,Region,Region,1715182840,1715182840,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10818,9120,technology,technology,1715182840,1715182840,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10819,9120,version,version,1715182840,1715182840,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10820,9120,Site,Site,1715182840,1715182840,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10821,9120,Domain,Domain,1715182840,1715182840,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10822,9120,domainType,domainType,1715182840,1715182840,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10823,9120,NFName,NFName,1715182840,1715182840,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10824,9120,NFType,NFType,1715182840,1715182840,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10907,9353,displayName,deviceName,1740557573,1740557573,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10908,9353,Market,Market,1740557573,1740557573,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10909,9353,Region,Region,1740557573,1740557573,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10910,9353,technology,technology,1740557573,1740557573,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10911,9353,version,version,1740557573,1740557573,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10912,9353,Site,Site,1740557573,1740557573,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10913,9353,Domain,Domain,1740557573,1740557573,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10914,9353,domainType,domainType,1740557573,1740557573,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10915,9353,NFName,NFName,1740557573,1740557573,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10916,9353,NFType,NFType,1740557573,1740557573,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10917,9353,interval,interval,1740557573,1740557573,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10918,9354,displayName,deviceName,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10919,9354,Market,Market,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10920,9354,Region,Region,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10921,9354,technology,technology,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10922,9354,version,version,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10923,9354,Site,Site,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10924,9354,Domain,Domain,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10925,9354,domainType,domainType,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10926,9354,NFName,NFName,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10927,9354,NFType,NFType,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10928,9354,interval,interval,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10929,9355,displayName,deviceName,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10930,9355,Market,Market,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10931,9355,Region,Region,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10932,9355,technology,technology,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10933,9355,version,version,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10934,9355,Site,Site,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10935,9355,Domain,Domain,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10936,9355,domainType,domainType,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10937,9355,NFName,NFName,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10938,9355,NFType,NFType,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10939,9355,interval,interval,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10940,9356,displayName,deviceName,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10941,9356,Market,Market,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10942,9356,Region,Region,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10943,9356,technology,technology,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10944,9356,version,version,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10945,9356,Site,Site,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10946,9356,Domain,Domain,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10947,9356,domainType,domainType,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10948,9356,NFName,NFName,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10949,9356,NFType,NFType,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10950,9356,interval,interval,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10951,9357,displayName,deviceName,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10952,9357,Market,Market,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10953,9357,Region,Region,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10954,9357,technology,technology,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10955,9357,version,version,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10956,9357,Site,Site,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10957,9357,Domain,Domain,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10958,9357,domainType,domainType,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10959,9357,NFName,NFName,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10960,9357,NFType,NFType,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10961,9357,interval,interval,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10962,9358,deviceName,NFName,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10963,9358,Market,Market,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10964,9358,Region,Region,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10965,9358,technology,technology,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10966,9358,version,version,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10967,9358,Site,Site,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10968,9358,Domain,Domain,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10969,9358,domainType,domainType,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10970,9358,NFName,NFName,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10971,9358,NFType,NFType,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10972,9359,deviceName,NFName,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10973,9359,Market,Market,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10974,9359,Region,Region,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10975,9359,technology,technology,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
