Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'AUPF.CpuUsageAvg.percent','AUPF.CpuUsageMax.percent','AUPF.CpuUsageMin.percent','AUPF.DiskUsageAvg.percent','AUPF.DiskUsageMax.percent','AUPF.DiskUsageMin.percent','AUPF.MemUsageAvg.percent','AUPF.MemUsageMax.percent','AUPF.MemUsageMin.percent','AUPF.MemUsageTot.number','AUPF.DiskUsageTot.number','AUPF.CpuUsageTot.number','AUPF.DiskUsageCnt.number','AUPF.InThruPeak_VM.number','AUPF.OutThruPeak_VM.number'
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T11:00:00-04:00,3600,3.28,5.6,2.83,2.3,2.31,2.3,52.96,52.97,52.94,19064.54,829.22,1182.23,360,0.24,0.2
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T11:00:00-04:00,3600,3.29,5.52,2.78,2.3,2.31,2.3,52.87,52.94,52.86,19034.54,829.55,1183.39,360,0.35,0.32
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T11:00:00-04:00,3600,1.41,1.66,1.26,7.05,7.07,7.03,41.34,41.43,41.25,14881.33,2538.76,505,360,0.27,0.18
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-01,2025-09-27T11:00:00-04:00,3600,9.49,10.54,7.72,7.06,7.07,7.05,41.42,41.5,41.34,14912.61,2541.26,3417.58,360,12.47,13.31
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T11:00:00-04:00,3600,5.59,34.22,2.47,2.67,3.36,2.01,20.88,22.95,18.98,15033.39,1925.99,4028.95,720,43.1,30.54
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T11:00:00-04:00,3600,8.19,19.35,2.89,2.36,2.4,2.32,54.5,56.46,52.53,39237.93,1699.25,5897.33,720,4816.85,4916.81
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T11:00:00-04:00,3600,8.12,17.33,2.89,2.34,2.34,2.33,54.52,56.47,52.56,39251.38,1682.75,5847.86,720,5158.08,5195.24
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-02,2025-09-27T11:00:00-04:00,3600,8.37,21.23,2.98,2.37,2.4,2.33,54.53,56.49,52.57,39261.77,1702.73,6023.84,720,4605,4540.72
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-03,2025-09-27T11:00:00-04:00,3600,8.61,17.66,3.04,2.34,2.34,2.33,54.52,56.47,52.57,39250.96,1681.42,6200.55,720,4586.68,4581.91
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-04,2025-09-27T11:00:00-04:00,3600,8.46,17.96,2.78,2.33,2.34,2.33,54.51,56.52,52.57,39250.28,1681.02,6094.12,720,4909.51,4885.04
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-01,2025-09-27T11:00:00-04:00,3600,3.67,6.13,1.26,6.99,7.07,6.91,41.55,42.3,41.2,29915.32,5033.95,2644.88,720,5.26,5.56
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T11:00:00-04:00,3600,3.7,24.25,2.17,2.6,3.14,2.07,19.76,20.49,19.1,14230.91,1875.85,2665,720,16.23,17.66
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T11:00:00-04:00,3600,6.74,16.41,2.83,2.37,2.4,2.33,54.48,56.36,52.6,39227.77,1702.94,4855.83,720,3492.68,3493.66
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T11:00:00-04:00,3600,6.66,17.39,2.84,2.35,2.38,2.33,54.45,56.38,52.59,39208.01,1694.42,4798.07,720,3634.62,3626.77
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-02,2025-09-27T11:00:00-04:00,3600,6.96,17.24,2.88,2.39,2.4,2.39,54.45,56.32,52.57,39199.98,1723.26,5010.75,720,3613.31,3632.19
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T11:00:00-04:00,3600,1.39,2.29,1.13,6.97,7.08,6.87,41.41,41.63,41.16,29812.41,5020.84,1001.72,720,0.32,0.36
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-00,2025-09-27T11:00:00-04:00,3600,2.64,9.66,2.04,2.18,2.18,2.17,18.74,18.79,18.69,6746.52,783.56,948.79,360,2.7,2.75
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T11:00:00-04:00,3600,3.16,12.66,2.37,3.08,3.08,3.08,19.58,19.63,19.55,7049.96,1108.93,1137.74,360,2.78,2.74
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T11:00:00-04:00,3600,3.33,6.47,2.68,2.38,2.4,2.36,54.13,55.71,52.56,38977.48,1712.01,2400.26,720,245.58,247.56
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T11:00:00-04:00,3600,3.35,6.34,2.74,2.34,2.34,2.33,54.11,55.67,52.55,38959.53,1683.85,2414.03,720,569.03,574.98
