Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'ACPF.CpuUsageAvg.percent','ACPF.CpuUsageMax.percent','ACPF.CpuUsageMin.percent','ACPF.DiskUsageAvg.percent','ACPF.DiskUsageMax.percent','ACPF.DiskUsageMin.percent','ACPF.MemUsageAvg.percent','ACPF.MemUsageMax.percent','ACPF.MemUsageMin.percent','ACPF.MemUsageTot.number','ACPF.DiskUsageTot.number','ACPF.CpuUsageTot.number','ACPF.DiskUsageCnt.number','ACPF.InThruPeak_VM.number','ACPF.OutThruPeak_VM.number'
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T18:00:00-04:00,3600,8.07,22.97,1.18,1.7,2.13,1.29,18.22,24.72,11.92,13119.9,1222.96,5811,,460.67,513.55
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T18:00:00-04:00,3600,12.52,27.46,0.45,9.92,9.94,9.9,78.31,80.01,76.63,56381.34,7142.41,9012.13,,111.73,7026.35
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-02,2025-09-27T18:00:00-04:00,3600,24.64,27.46,22.39,9.93,9.94,9.92,79.92,79.97,79.9,28769.57,3574.3,8871.33,,110.25,6916.34
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-03,2025-09-27T18:00:00-04:00,3600,0.64,0.99,0.54,9.86,9.86,9.85,76.58,76.64,76.57,27571.88,3548.53,230.14,,0.34,0.35
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T18:00:00-04:00,3600,15.3,16.77,13.92,2.47,2.48,2.46,38.89,38.91,38.86,13999.24,888.58,5507.55,,62.68,56.75
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-01,2025-09-27T18:00:00-04:00,3600,3.82,4.29,3.24,2.43,2.44,2.43,36.98,37,36.97,13314.75,876.01,1374.5,,0.83,0.38
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T18:00:00-04:00,3600,6.7,19.28,1.07,1.59,1.87,1.31,15.81,20.02,11.76,11384.54,1141.02,4824.08,,182.1,202.8
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T18:00:00-04:00,3600,10.48,11.73,8.95,9.93,9.93,9.92,79.83,79.84,79.81,28737.68,3572.91,3771.46,,53.8,5164.72
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-01,2025-09-27T18:00:00-04:00,3600,0.64,1.1,0.53,9.9,9.91,9.9,76.62,76.68,76.61,27585.93,3565.74,230.38,,0.3,0.41
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-02,2025-09-27T18:00:00-04:00,3600,10.2,11.24,8.76,9.93,9.93,9.92,79.79,79.8,79.78,28723.79,3573.04,3670.09,,50.56,5210.58
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-03,2025-09-27T18:00:00-04:00,3600,0.6,0.99,0.51,9.91,9.92,9.91,76.72,76.74,76.71,27620.91,3568.68,217.14,,0.41,0.41
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T18:00:00-04:00,3600,3.61,4.43,3.02,2.44,2.45,2.43,37.24,37.5,36.99,26816.18,1757.32,2601.99,,2.59,3.61
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-00,2025-09-27T18:00:00-04:00,3600,1.33,3.02,1.13,1.28,1.28,1.28,11.7,11.75,11.68,4211.6,461.19,480.97,,1.53,2.46
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T18:00:00-04:00,3600,2.2,6.89,1.15,1.29,1.29,1.28,12.43,12.47,12.41,4475.52,462.82,793.58,,18.64,16.32
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T18:00:00-04:00,3600,0.99,2.62,0.6,9.92,9.93,9.91,77.5,78.31,76.71,55802.04,7140.63,714.6,,8.84,2607.06
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-02,2025-09-27T18:00:00-04:00,3600,0.99,2.46,0.54,9.87,9.87,9.85,77.48,78.33,76.64,55786.64,7100.98,717.14,,7.46,3482.59
