Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'ACPF.CpuUsageAvg.percent','ACPF.CpuUsageMax.percent','ACPF.CpuUsageMin.percent','ACPF.DiskUsageAvg.percent','ACPF.DiskUsageMax.percent','ACPF.DiskUsageMin.percent','ACPF.MemUsageAvg.percent','ACPF.MemUsageMax.percent','ACPF.MemUsageMin.percent','ACPF.MemUsageTot.number','ACPF.DiskUsageTot.number','ACPF.CpuUsageTot.number','ACPF.DiskUsageCnt.number','ACPF.InThruPeak_VM.number','ACPF.OutThruPeak_VM.number'
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-00,2025-09-27T00:00:00-04:00,3600,1.18,3.43,0.95,0.46,0.46,0.46,6.32,6.62,6.26,2276.76,165.26,424.95,,1.56,2.2
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T00:00:00-04:00,3600,0.78,1.79,0.59,12.81,12.82,12.81,83.92,84.19,83.85,30210.13,4612.54,282.48,,0.54,0.57
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T00:00:00-04:00,3600,10.06,22.21,2.95,2.45,2.47,2.43,37.5,38.75,36.55,27001.36,1762.91,7238.87,,108.89,106.79
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T00:00:00-04:00,3600,7.19,21.08,1.2,1.67,2.09,1.29,15.56,24.66,11.19,11206.75,1201.66,5177.53,,184.72,197.58
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T00:00:00-04:00,3600,5.19,13.75,0.51,9.92,9.94,9.9,78.06,80.02,76.34,56205.43,7141.44,3738.39,,58,5106.24
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-02,2025-09-27T00:00:00-04:00,3600,9.62,12.96,8.19,9.93,9.93,9.92,79.66,79.96,79.58,28677.46,3573.35,3464.76,,61.35,4241.22
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-03,2025-09-27T00:00:00-04:00,3600,0.64,1.66,0.52,9.86,9.86,9.85,76.39,76.71,76.3,27499.7,3548.3,230.12,,0.38,0.41
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T00:00:00-04:00,3600,7.82,9.05,7.15,2.47,2.47,2.46,38.55,38.98,38.41,13879.85,887.65,2815.23,,32.68,35.3
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-01,2025-09-27T00:00:00-04:00,3600,3.83,4.32,3.25,2.43,2.43,2.42,36.61,37.06,36.5,13180.39,874.61,1380.22,,0.81,0.7
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T00:00:00-04:00,3600,5.52,18.05,1.05,1.57,1.84,1.32,14.08,20.04,11.11,10137.52,1128.19,3975.13,,73.72,104.24
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T00:00:00-04:00,3600,5.39,6.73,3.98,9.92,9.93,9.92,79.6,79.89,79.53,28654.81,3572.35,1940.52,,35.31,588.52
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-01,2025-09-27T00:00:00-04:00,3600,0.63,1.6,0.53,9.9,9.91,9.9,76.39,76.66,76.32,27501.01,3565.06,228.53,,0.48,0.61
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-02,2025-09-27T00:00:00-04:00,3600,4.89,6.16,3.76,9.92,9.93,9.92,79.54,79.84,79.47,28635.63,3572.42,1760.46,,37.06,596.6
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-03,2025-09-27T00:00:00-04:00,3600,0.6,1.58,0.49,9.91,9.92,9.91,76.47,76.79,76.4,27531.48,3568.42,216.96,,0.3,0.42
