Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'AUPF.CpuUsageAvg.percent','AUPF.CpuUsageMax.percent','AUPF.CpuUsageMin.percent','AUPF.DiskUsageAvg.percent','AUPF.DiskUsageMax.percent','AUPF.DiskUsageMin.percent','AUPF.MemUsageAvg.percent','AUPF.MemUsageMax.percent','AUPF.MemUsageMin.percent','AUPF.MemUsageTot.number','AUPF.DiskUsageTot.number','AUPF.CpuUsageTot.number','AUPF.DiskUsageCnt.number','AUPF.InThruPeak_VM.number','AUPF.OutThruPeak_VM.number'
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T01:00:00-04:00,3600,3.61,13.76,2.39,1.72,1.72,1.72,18.47,18.54,18.41,6650.44,618.45,1298.88,360,2.9,2.79
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T01:00:00-04:00,3600,3.81,5.71,3.34,2.4,2.41,2.4,55.3,55.32,55.27,19905.42,864.62,1373.3,360,584.42,574.22
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T01:00:00-04:00,3600,3.73,6.89,3.24,2.34,2.35,2.34,55.27,55.29,55.24,19895.89,843.83,1343.15,360,2268.48,2288.37
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T01:00:00-04:00,3600,1.92,2.3,1.31,6.69,6.71,6.68,40.15,40.27,40.02,14454.2,2409.75,689.46,360,0.29,0.31
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T01:00:00-04:00,3600,3.4,11.13,2.27,0.79,0.79,0.79,17.83,17.87,17.77,6417.51,284.77,1221.76,360,2.62,2.63
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T01:00:00-04:00,3600,3.29,6.17,2.83,2.3,2.31,2.3,52.77,52.79,52.75,18997.61,828.69,1182.75,360,0.28,0.27
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T01:00:00-04:00,3600,3.28,6.83,2.78,2.3,2.31,2.3,52.69,52.71,52.67,18966.92,829.03,1180.28,360,0.35,0.33
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T01:00:00-04:00,3600,1.4,2.05,1.23,7.05,7.06,7.04,40.21,40.33,40.09,14475.31,2537.69,504.95,360,0.31,0.26
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-01,2025-09-27T01:00:00-04:00,3600,5.97,6.89,3.68,7.05,7.07,7.04,40.26,40.38,40.13,14494.46,2539.59,2148.97,360,4.82,5.1
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T01:00:00-04:00,3600,4.79,32.18,2.55,2.69,3.39,2.01,18.5,19.1,18.07,13323.48,1937.81,3449.25,720,34.6,18.52
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T01:00:00-04:00,3600,5.36,10.65,3.03,2.36,2.39,2.32,54.31,56.28,52.35,39104.69,1698.72,3860.27,720,3446.21,3475.45
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T01:00:00-04:00,3600,5.28,13.53,2.98,2.33,2.34,2.33,54.33,56.29,52.37,39118.1,1682.15,3798.51,720,3147.35,3173.94
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-02,2025-09-27T01:00:00-04:00,3600,5.42,10.7,2.94,2.37,2.39,2.33,54.35,56.31,52.38,39129.97,1701.95,3902.53,720,2948.34,2940.54
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-03,2025-09-27T01:00:00-04:00,3600,5.64,11.94,3.04,2.33,2.34,2.33,54.33,56.28,52.38,39119.47,1680.73,4062.04,720,3283.61,3286.47
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-04,2025-09-27T01:00:00-04:00,3600,5.47,14.99,2.73,2.33,2.34,2.33,54.33,56.28,52.38,39118.26,1680.48,3939.59,720,3207.23,3215.94
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-01,2025-09-27T01:00:00-04:00,3600,2.65,3.9,1.27,6.99,7.08,6.91,40.4,40.78,40.02,29088.09,5032.18,1909.16,720,2.07,1.96
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T01:00:00-04:00,3600,3.48,23.4,2.17,2.61,3.14,2.08,18.32,18.48,18.23,13190.51,1880.65,2508.04,720,14.28,11.24
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T01:00:00-04:00,3600,4.64,12.19,2.83,2.36,2.4,2.33,54.3,56.18,52.41,39095.37,1701.87,3340.87,720,2055.94,2062.21
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T01:00:00-04:00,3600,4.62,9.13,2.84,2.35,2.37,2.33,54.27,56.14,52.39,39071.05,1692.59,3325.05,720,2083.78,2088.08
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-02,2025-09-27T01:00:00-04:00,3600,4.73,12.94,2.93,2.39,2.4,2.39,54.26,56.14,52.38,39065.86,1722.3,3403.69,720,2044.1,2047.09
