Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'AUPF.CpuUsageAvg.percent','AUPF.CpuUsageMax.percent','AUPF.CpuUsageMin.percent','AUPF.DiskUsageAvg.percent','AUPF.DiskUsageMax.percent','AUPF.DiskUsageMin.percent','AUPF.MemUsageAvg.percent','AUPF.MemUsageMax.percent','AUPF.MemUsageMin.percent','AUPF.MemUsageTot.number','AUPF.DiskUsageTot.number','AUPF.CpuUsageTot.number','AUPF.DiskUsageCnt.number','AUPF.InThruPeak_VM.number','AUPF.OutThruPeak_VM.number'
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T12:00:00-04:00,3600,8.33,16.5,2.93,2.34,2.34,2.33,54.53,56.49,52.57,39259.53,1683.06,5995.82,720,4913.28,4914.39
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-02,2025-09-27T12:00:00-04:00,3600,8.66,18.14,3.03,2.37,2.4,2.33,54.54,56.5,52.58,39267.96,1702.61,6233.07,720,4243.99,4251.9
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-03,2025-09-27T12:00:00-04:00,3600,8.79,17.42,2.94,2.33,2.34,2.33,54.53,56.52,52.58,39258.02,1681.33,6331.55,720,4538.95,4543.77
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-04,2025-09-27T12:00:00-04:00,3600,8.65,17.87,2.78,2.33,2.34,2.33,54.52,56.47,52.58,39257.12,1680.83,6227.64,720,4703.94,4706.23
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-01,2025-09-27T12:00:00-04:00,3600,3.71,6.33,1.3,6.99,7.08,6.91,41.61,41.94,41.26,29958.87,5036.03,2669.5,720,5.52,5.91
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T12:00:00-04:00,3600,3.69,24.25,2.17,2.61,3.14,2.08,19.86,20.6,19.19,14302.86,1878.16,2656.73,720,21.97,17.38
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T12:00:00-04:00,3600,6.79,12.88,2.84,2.37,2.4,2.33,54.49,56.37,52.62,39234.63,1702.89,4889.64,720,3925.15,3936.9
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T12:00:00-04:00,3600,6.69,12.76,2.88,2.35,2.38,2.33,54.47,56.34,52.6,39217.03,1695.07,4816.33,720,3328.38,3338.21
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-02,2025-09-27T12:00:00-04:00,3600,7.02,15.87,2.88,2.39,2.4,2.39,54.45,56.34,52.58,39207.11,1722.83,5057.08,720,3679.96,3682.04
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T12:00:00-04:00,3600,1.4,2.1,1.09,6.98,7.08,6.88,41.48,41.7,41.22,29865.61,5024.34,1003.98,720,0.32,0.27
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-00,2025-09-27T12:00:00-04:00,3600,2.67,9.61,2.01,2.18,2.18,2.17,18.8,18.86,18.75,6769.32,783.28,958.82,360,2.37,2.44
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T12:00:00-04:00,3600,3.17,12.68,2.4,3.08,3.08,3.08,19.68,19.74,19.61,7084.01,1108.89,1139.33,360,2.86,2.79
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T12:00:00-04:00,3600,3.33,6.02,2.68,2.38,2.4,2.36,54.15,55.72,52.57,38984.32,1712.43,2397.95,720,622.01,628.22
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T12:00:00-04:00,3600,3.34,4.91,2.78,2.34,2.34,2.33,54.12,55.68,52.56,38966.04,1683.59,2405.36,720,372.12,373.55
