Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'AUPF.CpuUsageAvg.percent','AUPF.CpuUsageMax.percent','AUPF.CpuUsageMin.percent','AUPF.DiskUsageAvg.percent','AUPF.DiskUsageMax.percent','AUPF.DiskUsageMin.percent','AUPF.MemUsageAvg.percent','AUPF.MemUsageMax.percent','AUPF.MemUsageMin.percent','AUPF.MemUsageTot.number','AUPF.DiskUsageTot.number','AUPF.CpuUsageTot.number','AUPF.DiskUsageCnt.number','AUPF.InThruPeak_VM.number','AUPF.OutThruPeak_VM.number'
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-02,2025-09-27T16:00:00-04:00,3600,8.48,17.23,2.94,2.37,2.4,2.33,54.57,56.53,52.61,39290.03,1702.75,6107.19,720,4847.79,4851.91
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-03,2025-09-27T16:00:00-04:00,3600,8.68,17.99,3.04,2.34,2.34,2.33,54.55,56.5,52.61,39279.97,1681.54,6248.35,720,4685.45,4690.27
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-04,2025-09-27T16:00:00-04:00,3600,8.55,19.88,2.83,2.33,2.34,2.33,54.55,56.5,52.61,39279.73,1681.26,6154.6,720,4743.04,4754.2
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-01,2025-09-27T16:00:00-04:00,3600,3.59,6.22,1.32,7,7.07,6.92,41.81,42.14,41.49,30100.13,5035.42,2581.42,720,5.05,5.35
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T16:00:00-04:00,3600,3.69,24.6,2.22,2.62,3.14,2.1,20.2,21.02,19.47,14546.21,1885.4,2657.56,720,22.51,16.48
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T16:00:00-04:00,3600,6.64,13.5,2.78,2.37,2.4,2.33,54.52,56.41,52.64,39257.97,1703.22,4781.87,720,3452.29,3437.84
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T16:00:00-04:00,3600,6.57,16.26,2.84,2.35,2.38,2.33,54.5,56.37,52.63,39239.7,1695.65,4730.78,720,3659.41,3663.05
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-02,2025-09-27T16:00:00-04:00,3600,6.83,15.52,2.93,2.39,2.4,2.39,54.49,56.37,52.61,39232.21,1723.23,4919.86,720,3643.68,3679.1
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T16:00:00-04:00,3600,1.41,1.77,1.13,6.97,7.08,6.87,41.66,41.91,41.43,29994.1,5023.24,1013.47,720,0.38,0.37
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-00,2025-09-27T16:00:00-04:00,3600,2.65,9.42,2.03,2.18,2.18,2.17,19.05,19.1,19.01,6857.94,782.98,953.77,360,2.64,2.72
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T16:00:00-04:00,3600,3.17,12.5,2.42,3.08,3.08,3.08,20.02,20.1,19.96,7207.13,1108.76,1140.91,360,2.88,2.8
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T16:00:00-04:00,3600,3.37,6.3,2.78,2.38,2.4,2.36,54.18,55.75,52.6,39007.24,1712.65,2423.11,720,241.49,242.01
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T16:00:00-04:00,3600,3.37,6.07,2.88,2.34,2.34,2.33,54.15,55.71,52.59,38989.05,1683.68,2426.03,720,152.98,154.17
